Fiscal Year,Employer,Total Approval,NAICS
2022,CHALAS SUPPLY CHAIN INC,1,49
2022,CHALLENGE SCHOOL INC,15,62
2022,CHALLENGER SPORTS CORP,9,61
2022,CHAMA VALLEY SCHOOLS,5,61
2022,CHAMELEON COLLECTIVE INC,6,54
2022,CHAMKAUR SINGH BRAR DBA COUNTRY PET CLINIC/HOSPITAL & LAKE MURRAY VILLAGE VETERINARY CLINIC,9,54
2022,CHAMPAIGN COMMUNITY UNIT 4 SCHOOLS,20,61
2022,CHAMPALIMAUD DESIGN LLC,6,54
2022,CHAMPION TECHNOLOGY SERVICES INC,15,54
2022,CHAMPLAIN ENTERPRISES LLC D/B/A COMMUTAIR,6,48
2022,CHAMPS DEPOT RICHARDSON LLC DBA CHAMPS RESTAURANT SUPPLY,57,42
2022,CHAN & CHEN LLP,5,54
2022,CHAN ZUCKERBERG BIOHUB INC,33,54
2022,CHAN ZUCKERBERG INITIATIVE FOUNDAT,29,81
2022,CHANCE RIVER LLC,30,54
2022,CHANDAN CHADHA DENTAL PC,99,62
2022,CHANG & COMPANY CPA,210,54
2022,CHANGE CATALYST,9,56
2022,CHANGE HEALTHCARE TECHNOLOGIES LLC,43,54
2022,CHANNEL CONTROL MERCHANTS LLC,123,45
2022,CHANNEL VANTAGE INC,5,54
2022,CHANSON 23RD STREET LLC,50,72
2022,CHAOSSEARCH INC,21,54
2022,CHAPARRAL MEDICAL GROUP INC,2,62
2022,CHAPPUIS HALDER INC,7,54
2022,CHAR BROIL LLC,5,33
2022,CHARITY ADVERTISING & MARKETING PA,14,54
2022,CHARLES A MANGANARO CONSULTING,9,54
2022,CHARLES B WANG COMMUNITY HEALTH CENTER,11,92
2022,CHARLES COLE MEMORIAL HOSPITAL D B A UPMC COLE,9,62
2022,CHARLES COVELL ARCHITECT,12,54
2022,CHARLES P JOHNSON & ASSOCIATES INC,25,54
2022,CHARLES R DREW UNIV OF MED & SCIEN,71,61
2022,CHARLES RIVER LABORATORIES ASHLAND,41,99
2022,CHARLES RIVER LABORATORIES INC,142,54
2022,CHARLESTON DEVELOPMENT ACADEMY INC,1,61
2022,CHARLESTON SOUTHERN UNIVERSITY,13,61
2022,CHARLOTTE COUNTY,67,92
2022,CHARLOTTE MECKLENBURG SCHOOLS,24,61
2022,CHARM SCIENCES INC,19,32
2022,CHARTBEAT INCORPORATED,3,51
2022,CHARTED LABS LLC,11,51
2022,CHARTWELL PHARMACEUTICALS,18,32
2022,CHASE DENNIS EMERGENCY MEDICAL GROUP INC,9,62
2022,CHASM ADVANCED MATERIALS INC,9,54
2022,CHATHAM FINANCIAL CORPORATION,15,54
2022,CHATHAM IMPORTS  INC,16,42
2022,CHAUCER AMERICA INC,10,54
2022,CHAVES FLOORING INC,21,99
2022,CHC OF THE CENTRAL COAST INC,23,62
2022,CHD RACINE HOTEL LLC DBA DELTA,6,72
2022,CHECKR INC,27,54
2022,CHEETAH DIGITAL INC,9,51
2022,CHEETAH EXPRESS INC,7,48
2022,CHEF WORKS INC,7,31
2022,CHEIRON INC,4,54
2022,CHELSIO COMMUNICATIONS INC,7,33
2022,CHELSOFT SOLUTIONS CO,30,54
2022,CHEMENCE MEDICAL INC,3,33
2022,CHEMEOR INC,13,42
2022,CHEMEX GLOBAL INC,8,54
2022,CHEMICALS INCORPORATED,5,32
2022,CHEMISTRY GROUP INC,7,54
2022,CHEMOCENTRYX INC,9,99
2022,CHEMPARTNER CORPORATION,11,54
2022,CHEMTECH INNOVATORS LLC,24,54
2022,CHEMTRON SUPPLY CORPORATION,12,56
2022,CHEN & FAN ACCOUNTANCY CORPORATION,217,54
2022,CHEN KUANG USA INC,11,45
2022,CHEN LAW FIRM PLLC,9,54
2022,CHEN MIYOSHI & SONG LLC DBA ASTROAI,16,44
2022,CHEN RAN LAW GROUP PC,67,54
2022,CHENCO ENGINEERING INC,4,54
2022,CHENIERE ENERGY INC,36,48
2022,CHENMED LLC,20,62
2022,CHEP USA,18,32
2022,CHEQUERS FINANCIAL MANAGEMENT LLC,7,52
2022,CHERISH HEALTH INC,45,62
2022,CHERISH TECHNOLOGIES INC,37,54
2022,CHEROKEE FABRICATION COMPANY INC,5,33
2022,CHEROKEE NATION OPERATIONAL SOLUTI,11,54
2022,CHERRE INC,37,51
2022,CHERVON NORTH AMERICA INC,7,42
2022,CHESTERFIELD COUNTY SCHOOL DISTRICT,8,61
2022,CHESTNUT HILL CLINIC COMPANY LLC A,9,62
2022,CHETU INC,8,54
2022,CHEUNG & CHU CPA A PROFESSIONAL CO,20,54
2022,CHEUNG AND LAM CPAS LLP,94,54
2022,CHEUNG KONG HOLDING INC.,141,42
2022,CHEYENNE REGIONAL PHYSICIANS GROUP LLC DBA CHEYENNE REGIONAL MEDICAL GROUP,29,62
2022,CHG HEALTHCARE SERVICES INC,6,56
2022,CHI OVERHEAD DOORS LLC,5,33
2022,CHI ST ALEXIUS HEALTH,12,62
2022,CHI ST JOSEPH S HEALTH D/B/A CHI ST ALEXIUS HEALTH DICKINSON,3,62
2022,CHI ST VINCENT HOSPITAL HOT SPRING,15,62
2022,CHI UNIVERSITY CORP,23,61
2022,CHIA NETWORK INC,40,54
2022,CHICAGO DESIGN NETWORK INC,2,54
2022,CHICAGO ORNAMENTAL IRON INC DBA,19,33
2022,CHICAGO PRO SPORTS LTD PARTNERSHIP,37,71
2022,CHICAGO PUBLIC SCHOOLS,23,61
2022,CHICAGO YACHT CLUB,10,71
2022,CHICO AI USA INC,4,54
2022,CHIESI USA INC,7,54
2022,CHIHUO INC,5,51
2022,CHILD GUIDANCE RESOURCE CENTERS,57,62
2022,CHILD HEALTH IMPRINTS CHIL USA INC,8,54
2022,CHILD MIND INSTITUTE INC,23,54
2022,CHILD TRENDS INC,33,54
2022,CHILDREN S HEALTH CARE DBA CHILDRE,36,62
2022,CHILDREN S HOSPITAL & RESEARCH CTR,7,99
2022,CHILDREN S HOSPITAL LOS ANGELES MEDICAL GROUP,8,62
2022,CHILDREN'S HOME OF JEFFERSON  COUNTY,23,62
2022,CHILDRENS HEALTH OF OCALA PA,12,62
2022,CHILDRENS HOSPITAL MEDICAL CTR,69,62
2022,CHILDRENS HOSPITAL PEDIATRIC ASSOC,22,62
2022,CHILDRENS HOUSE OF NORMAN INC,14,61
2022,CHILDWISE INTERNATIONAL CORP,114,61
2022,CHIME FINANCIAL INC,106,52
2022,CHIN LAW FIRM DBA,18,54
2022,CHINA AID ASSOCIATION INC,26,81
2022,CHINA EDUCATION NETWORK INC,5,92
2022,CHINA GENERAL CHAMBER OF COMMERCE U S A,2,81
2022,CHINA INTEROCEAN TRANSPORT INC,33,48
2022,CHINA MOBILE INTERNATIONAL USA INC,20,99
2022,CHINA ORIENT ADVISORS INC,9,52
2022,CHINATEX ORIENTAL USA INC,107,42
2022,CHINATOWN OPTICAL INC.,8,44
2022,CHINESE BIBLE CHURCH INTL INC,1,61
2022,CHINESE CULTURE CONNECTION INC,2,81
2022,CHINESE FOR AFFIRMATIVE ACTION,27,81
2022,CHINESE INFORMATION & SVCS CTR,17,62
2022,CHINESE MUTUAL AID ASSOCIATION,4,62
2022,CHINESE OVERSEAS MARKETING SERVICE,32,51
2022,CHINLE UNIFIED SCHOOL DISTRICT 24,37,61
2022,CHINOOK THERAPEUTICS INC,12,54
2022,CHIRU LABS INC,7,54
2022,CHIVE INTL LLC DBA JUNZI KITCHEN,17,54
2022,CHMC ANESTHESIA FOUNDATION,11,62
2022,CHMC SURGICAL FOUNDATION INC,34,62
2022,CHOC CHILDRENS HOSPITAL,7,62
2022,CHOCTAW NATION OF OKLAHOMA,12,92
2022,CHOCZERO INC,24,31
2022,CHOLGENE THERAPEUTICS INC,11,32
2022,CHOWBUS INC,16,51
2022,CHOY & SHUEN ASSOC INC,5,54
2022,CHRISMA CREATION INC,5,42
2022,CHRISTENSEN COMPUTER COMPANY INC,2,54
2022,CHRISTIAN BROTHERS UNIV CBU,13,61
2022,CHRISTIAN DIOR INC,14,56
2022,CHRISTIAN VON  ECKARTSBERG ARCHITECT PC,3,54
2022,CHRISTIES INTERNATIONAL REAL ESTATE NORTH JERSEY INC,2,53
2022,CHRISTOPHER NEWPORT UNIVERSITY,59,61
2022,CHRISTOS ENVIRONMENTAL GRP LLC,6,54
2022,CHROMA ATE INC,59,42
2022,CHROME HEARTS LLC,21,31
2022,CHRONOS CAPITAL LLC BRANDED UNDER OXFORD VALUATION PARTNERS,47,54
2022,CHRONOS IMAGING LLC,17,33
2022,CHRONUS HEALTH INC,26,33
2022,CHSPSC LLC,8,62
2022,CHUANGYI METALS CORP,8,99
2022,CHUCK SCHUBERT AND ASSOCIATES INC,14,54
2022,CHUGH CPAS LLP,31,54
2022,CHUN YU WORKS USA INC,18,42
2022,CHUPS INC,72,54
2022,CHURCH STREET DENTAL PC,16,62
2022,CHURCHMAN DE SNF MANAGEMENT LLC D/B/A CHURCHMAN VILLAGE,16,62
2022,CIBER GLOBAL LLC,77,54
2022,CIBER PATHWAY INC,3,54
2022,CIBERGATE INC DBA IT FIRST SOURCE,24,54
2022,CIBERSPRING INTERNATIONAL LLC,38,54
2022,CIBERSQL,24,54
2022,CIBO TECHNOLOGIES INC,47,54
2022,CIBO VITA INC,10,42
2022,CIDER GLOBAL HOLDING LIMITED,11,45
2022,CIENA COMMUNICATIONS INC,193,33
2022,CIENA CORPORATION,39,33
2022,CIENET TECHNOLOGIES LLC,18,54
2022,CIENTRA LLC,2,54
2022,CIGNEX DATAMATICS INC,44,54
2022,CIGNUS CONSULTING LLC,10,54
2022,CIL MANAGEMENT CONSULTANTS INC,37,54
2022,CIM GROUP LP,11,52
2022,CIMARRON ENERGY INC,1,33
2022,CIMC REEFER TRAILER INC.,14,33
2022,CIMPLESOFT,4,54
2022,CIMPRESS USA INCORPORATED,2,32
2022,CINCHSEAL ASSOCIATES,26,33
2022,CINECINA LLC,27,51
2022,CINEDIGM CORP,32,51
2022,CINQ CARE INC,32,62
2022,CINTAS CORPORATION,20,81
2022,CINTRA US SERVICES LLC,6,23
2022,CIPHER GROUP TECHNOLOGIES INC,6,54
2022,CIRA INFOTECH INC,38,54
2022,CIRCA LABS INC,21,52
2022,CIRCLE COMPUTER RESOURCES INC,9,54
2022,CIRCLE INTERNET FINANCIAL LLC,33,51
2022,CIRCLE K STORES INC,68,44
2022,CIRCLE PHARMA INC,5,54
2022,CIRCLE W ARCHITECTS P C,22,54
2022,CIRCLE Y PROPERTIES INC,48,31
2022,CIRCLEROCK LLC DBA FARIBAULT WOLLEN MILL COMPANY,9,54
2022,CIRCUIT EXPRESS INC,13,33
2022,CIRCULAR BOARD INC,10,51
2022,CIRCULAR EDGE LLC,18,54
2022,CIRCULO INC,22,52
2022,CIRKUL INC,50,32
2022,CIRQUETECH GROUP INC,24,54
2022,CIS GLOBAL LLC,16,23
2022,CIS SECURE COMPUTING,21,33
2022,CIS TECHNOLOGIES INC,29,54
2022,CISCO SYSTEMS INC,2601,33
2022,CISHI RESTAURANT MANAGEMENT CORP,165,72
2022,CISION US INC,10,51
2022,CIT BANK N A,25,52
2022,CITADEL AMERICAS LLC,14,52
2022,CITADEL AMERICAS SERVICES LLC,72,52
2022,CITADEL ID INC,31,51
2022,CITADEL SECURITIES AMERICAS LLC,24,52
2022,CITCO FUND SERVICES (SAN FRANCISCO) INC,14,52
2022,CITCO TECHNOLOGY MANAGEMENT INC,13,51
2022,CITCON USA LLC,45,52
2022,CITI FOX INC,5,31
2022,CITI FUND SERVICES OHIO INC,11,52
2022,CITIBANK N A,1802,22
2022,CITICORP CREDIT SERVICES INC USA,6,52
2022,CITIGROUP ENERGY INC,10,52
2022,CITIGROUP GLOBAL MARKETS INC,182,52
2022,CITIGROUP TECHNOLOGY INC,16,54
2022,CITIMED COMPLETE MEDICAL CARE PC,11,62
2022,CITISPIRE LLC,9,99
2022,CITIZEN BEST LLC,29,54
2022,CITIZEN POTAWATOMI NATION DEPT OF ECONOMIC PLANNING,5,92
2022,CITIZENS FINANCIAL GROUP INC,213,55
2022,CITRATEK INC,38,54
2022,CITRON HYGIENE US CORP,4,56
2022,CITTABASE SOLUTIONS INC,29,54
2022,CITY LIMITS NEWS INC,8,51
2022,CITY OF ATLANTA,298,92
2022,CITY OF CHICAGO,13,92
2022,CITY OF CLEVELAND,15,92
2022,CITY OF ELK GROVE,12,92
2022,CITY OF FREDERICK,64,92
2022,CITY OF GRANITE CITY,11,92
2022,CITY OF HOPE MEDICAL GROUP INC,57,54
2022,CITY OF HUNTSVILLE UTILITIES,27,92
2022,CITY OF KEENE NEW HAMPSHIRE,5,92
2022,CITY OF LAS VEGAS,24,92
2022,"CITY OF MEMPHIS, TENNESSEE",52,92
2022,CITY OF SAN ANTONIO ACTING BY AND,61,92
2022,CITY OF SAN CARLOS,9,92
2022,CITY POINT PARTNERS LLC,2,23
2022,CITY5 CONSULTING LLC,5,53
2022,CITYON SYSTEMS INC,14,54
2022,CIV LAB INC,14,81
2022,CIVIC SCIENCE INC,131,54
2022,CIVIL WORKS US LLC,8,23
2022,CK 12 FOUNDATION INC,37,51
2022,CKS PACKAGING INC,14,32
2022,CLACKAMAS PHYSICAL THERAPY ASSOCIA,8,62
2022,CLADDING CORP,652,42
2022,CLAIMS SERVICES GROUP LLC,6,54
2022,CLAIRA TECHNOLOGIES INC,11,54
2022,CLAIRVOYANT AI INC,55,54
2022,CLALLAM COUNTY PUBLIC HOSPITAL DISTRICT 2,22,62
2022,CLAM CORPORATION,12,42
2022,CLAPHAM EDUCATION GROUP,26,61
2022,CLARA FOODS CO DBA THE EVERY COMPANY,6,54
2022,CLARABRIDGE INC,76,54
2022,CLAREMONT COMPANIES LLC,133,99
2022,CLAREMONT MCKENNA COLLEGE,6,61
2022,CLARENDON SCH DIST TWO,9,61
2022,CLARENDON SCHOOL DISTRICT ONE,56,61
2022,CLARIDGE PRODUCTS AND EQUIPMENT,33,32
2022,CLARIFAI INC,34,54
2022,CLARIFIED INC DBA TUMBLE,1,54
2022,CLARINDA REGIONAL HEALTH CENTER,16,62
2022,CLARINESS USA INC,15,54
2022,CLARION HEALTHCARE LLC DBA CLARION HEALTHCARE CONSULTING,3,54
2022,CLARION UNIVERSITY OF PENNSYLVANIA,52,61
2022,CLARIONDOOR INC,28,51
2022,CLARIONT INC,1,54
2022,CLARIOS LLC,15,33
2022,CLARIS INTERNATIONAL INC,14,33
2022,CLARITY SERVICES INC,110,99
2022,CLARITY SOLUTIONS GROUP LLC,3,54
2022,CLARK & SULLIVAN BUILDERS INC,11,23
2022,CLARK CONSTRUCTION GROUP LLC,40,23
2022,CLARK EQUIPMENT COMPANY,5,33
2022,CLARK NEXSEN INC,687,54
2022,"CLARK SEED, LLC",6,11
2022,CLARKE INDUSTRIAL ENGINEERING INC,9,33
2022,CLARKE INDUSTRIAL SYSTEMS INC DBA IFP AUTOMATION,1,54
2022,CLARKSON CONSTRUCTION COMPANY,20,23
2022,CLARKSON OPTOMETRY INC,19,62
2022,CLARKSVILLE PHARMACY LLC,28,44
2022,CLAROS SOLUTIONS LLC,42,54
2022,CLARUS GLASSBOARDS,28,32
2022,CLASEN QUALITY CHOCOLATE INC,13,31
2022,CLASP,11,81
2022,CLASSIC COMPUTER CORPORATION,5,54
2022,CLASSIC COTTAGES LLC,18,23
2022,CLASSIC ENGINEERING,8,54
2022,CLASSIC EXTERIOR LLC,906,23
2022,CLASSLINK INC,7,51
2022,CLASSPASS INC,3,71
2022,CLASSROOM SUPPORT SERVICES LLC,38,54
2022,CLASSY ART LLC,14,42
2022,CLASSY LLAMA STUDIOS,12,54
2022,CLAUDIA P MORENO DIAZ PA,21,54
2022,CLAYCO INC,26,23
2022,CLAYTON HEALTH SYSTEMS INC D/B/A UNION COUNTY GENERAL HOSPITAL,3,62
2022,CLEAN ENERGY ASSOCIATES LLC,3,54
2022,CLEANCHOICE ENERGY SHARED SERVICES LLC,7,22
2022,CLEAR CORP ENTERPRISES INC,8,33
2022,CLEAR CREEK AMANA COMMUNITY SCH DI,7,61
2022,CLEAR CREEK INDEPENDENT SCHOOL DIS,12,61
2022,CLEAR FINANCE TECHNOLOGY US CORP,32,52
2022,CLEAR GUIDE MEDICAL INC,6,33
2022,CLEAR LABS INC,9,54
2022,CLEAR MARKETS HOLDINGS INC,19,52
2022,CLEAR STREET MANAGEMENT LLC,23,52
2022,CLEAR USA LLC,4,54
2022,CLEARBLADE INC,37,51
2022,CLEARCOVER INC,10,51
2022,CLEARDOX LLC,49,51
2022,CLEARESULT CONSULTING INC,11,54
2022,CLEARGOALS CORPORATION,4,54
2022,CLEARONE ADVANTAGE LLC,30,54
2022,CLEARSTREAM MANAGEMENT LLC,4,52
2022,CLEARVISION CRM INC,9,54
2022,CLEARWATER ANALYTICS LLC,22,54
2022,CLEARWAVE FIBER LLC,5,51
2022,CLEARWAY ENERGY GROUP LLC,13,22
2022,CLEAVER BROOKS COMPANY INC,11,33
2022,CLECO SUPPORT GROUP LLC,11,22
2022,CLEMSON UNIVERSITY,70,61
2022,CLEO AI INC,15,51
2022,CLERYSYS INC,31,54
2022,CLEVALAND DIE & MANFACTURING CO,29,33
2022,CLEVELAND CLIFFS STEEL CORP,19,33
2022,CLEVELAND CLINIC,31,62
2022,"CLEVELAND CONSULTING, INC.",12,54
2022,CLEVELAND MUSEUM OF ART,2,71
2022,CLEVELAND MUSEUM OF NATURAL HISTORY,2,71
2022,CLEVELAND PLAY HOUSE,11,71
2022,CLEVELAND RESEARCH COMPANY LLC,11,52
2022,CLICK2CLOUD INC,5,54
2022,CLICKATELL INC,11,51
2022,CLIECON SOLUTIONS INC,6,54
2022,CLIF BAR & COMPANY,7,31
2022,CLIFF IT SOLUTIONS INC,43,54
2022,CLIFF TECH INC,12,54
2022,CLIFFORD CHANCE US LLP,20,54
2022,CLIFTONLARSONALLEN LLP,3,54
2022,CLIMATE ACTION RESERVE,17,81
2022,CLIMATE LLC,462,51
2022,CLIMATEC LC,236,99
2022,CLIMATECRAFT INC,82,33
2022,CLIMAX FOODS INC,5,31
2022,CLINCHOICE INC,34,54
2022,CLINDATA INSIGHT INC,15,54
2022,CLINICA SIERRA VISTA,30,62
2022,CLINICAL CARE ASSOCIATES OF UPHS,433,62
2022,CLINICAL INK INC,9,54
2022,CLINICAL MICRO SENSORS INC DBA,14,99
2022,CLINICAL REFENCE LABORATORY INC,97,62
2022,CLINICAS DE SALUD DEL PUEBLO INC D B A INNERCARE,8,62
2022,CLINICS OF NORTH TEXAS LLP,14,62
2022,CLINILABS INC,46,54
2022,CLINPHARMA CLINICAL RESEARCH LLC,52,54
2022,CLINPHARMA CONSULTING GLOBAL GRP,5,54
2022,CLINSMART LLC,8,54
2022,CLINTON HEALTH ACCESS INITIATIVE INC,18,81
2022,CLIOSOFT INC,16,51
2022,CLIPPARD INSTRUMENT LABORATORY INC,2,33
2022,CLIPS AND CLAMPS INDUSTRIES,7,33
2022,CLIQUE TECHNOLOGIES INC,23,54
2022,CLIVE LONSTEIN INC,2,54
2022,CLL CONCEPT LIGHTING LAB LLC,30,54
2022,CLOCKTOWER GROUP LP,20,52
2022,CLOCKWORK LOGISTICS SYSTEMS INC,28,51
2022,CLOPAY CORPORATION,3,32
2022,CLOSED LOOP PARTNERS PARTNERS LLC,8,52
2022,CLOSURE SYSTEMS INTERNATIONAL INC,10,33
2022,CLOUD BIG DATA TECHNOLOGIES LLC,61,54
2022,CLOUD CAMPAIGN INC,32,51
2022,CLOUD CENTRIC INC,18,54
2022,CLOUD DATA SYSTEMS INC,97,54
2022,CLOUD GLOBAL LLC,21,54
2022,CLOUD IMPERIUM GAMES LLC,9,51
2022,CLOUD INTEGRATION SERVICES LLC,4,54
2022,CLOUD ONE INC,46,54
2022,CLOUD RESOURCES LLC,19,54
2022,CLOUD TECHNOLOGIES INC,21,51
2022,CLOUD7 IT LLC,21,54
2022,CLOUD88 INC,12,54
2022,CLOUD9 TECHNOLOGIES LLC,5,51
2022,CLOUDBERG TEC LIMITED COMPANY,23,54
2022,CLOUDCHAIN TECHNOLOGY SERVICES LLC,267,54
2022,CLOUDEQ,4,54
2022,CLOUDERA INC,165,54
2022,CLOUDFEN LLC,26,54
2022,CLOUDFRAME INC,61,54
2022,CLOUDINFRAIT INC,110,54
2022,CLOUDINGEST INC,8,54
2022,CLOUDINTELLISOFT INC,9,54
2022,CLOUDIOUS LLC,33,56
2022,CLOUDIQ TECHNOLOGIES INC,7,54
2022,CLOUDIYAN LLC,16,54
2022,CLOUDLABS INC,15,54
2022,CLOUDMELLOW CONSULTING LTD CO DBA CLOUDMELLOW,61,54
2022,CLOUDMOSA INC,22,51
2022,CLOUDNETSOURCE LLC,8,54
2022,CLOUDPROTEK LLC,5,54
2022,CLOUDRAY INC,18,54
2022,CLOUDREACH INC,103,99
2022,CLOUDSAVER INC,7,54
2022,CLOUDSERVE SOLUTIONS LLC,33,56
2022,CLOUDSUFI INC,25,54
2022,CLOUDTEAM LLC,16,54
2022,CLOUDVIK LLC,17,54
2022,CLOUDWAVE INC,26,54
2022,CLOUDYWING TECHNOLOGIES INC,20,54
2022,CLOUGH USA INC,18,54
2022,CLOUTICS CODERS INC DBA CLOUTICS I,49,54
2022,CLOVITY INC,6,54
2022,CLUB CAR LLC,22,33
2022,CLUB HILL ANIMAL CLINIC INC,9,54
2022,CLUTCH HOLDINGS LLC,4,54
2022,CLUTCHPOINT LLC,20,54
2022,CM RED LLC,15,23
2022,CMC BUILDING INC,20,23
2022,CMC INC,357,54
2022,CMC MATERIALS INC,8,33
2022,CMES INC,19,23
2022,CMG STRATEGY CO LLC,19,72
2022,CMI HEALTH INC,10,42
2022,CMORQ INC,25,51
2022,CMP SCIENTIFIC CORP,158,33
2022,CMR CAPITAL GROUP LLC,8,52
2022,CMTY CONSOLIDATED SCHOOL DISTRICT,20,61
2022,CMU MEDICAL EDUCATION PARTNERS,8,62
2022,CN ASSOCIATES INC,4,54
2022,CNC CONTRACTORS CORP,6,23
2022,CNMK TEXAS PROPERTIES LLC,6,51
2022,CNS ENGINEERS INC,5,54
2022,CO AX TECHNOLOGY INC,59,33
2022,CO STAR ASTROLOGY SOCIETY,42,54
2022,COAFRICA,26,62
2022,COALESCENCE CLOUD CONSULTING LLC,1,54
2022,COALFIRE SYSTEMS INC,16,54
2022,COALITION INC,15,52
2022,COASTAL CAROLINA UNIV,17,61
2022,COASTAL CONSTRUCTION GROUP OF SOUTH FLORIDA,27,23
2022,COASTAL GULF & INTERNATIONAL INC,9,54
2022,COASTAL KIDNEY CENTER,4,62
2022,COASTAL LEADERSHIP ACADEMY,37,61
2022,COASTAL PACIFIC FOOD DISTRIBUTORS INC,4,49
2022,COBB FENDLEY & ASSOCIATES INC,24,54
2022,COBB SYSTEMS GROUP LLC,92,51
2022,COBB VANTRESS INC,49,11
2022,COCHLEAR AMERICAS,34,54
2022,COCOSOFT INC,38,54
2022,CODE FOR SCIENCE SOCIETY INC,5,54
2022,CODE TECH INC,52,54
2022,CODEBROKER LLC,34,51
2022,CODECAMY LLC,4,54
2022,CODEGREEN SOLUTIONS LLC,20,54
2022,CODEHUB TECH INC,3,54
2022,CODEMETRO INC,3,54
2022,CODER LOGICS INC,25,54
2022,CODERSDOOR LLC,35,99
2022,CODESCIENCE INC,52,54
2022,CODEWORD LLC DBA WE CODEWORD,22,54
2022,CODIFYD INC,19,99
2022,CODILITY US INC,28,54
2022,COE PRESS EQUIPMENT CORPORATION,22,33
2022,COEN PARTNERS,11,54
2022,COENTERPRISE LLC,38,56
2022,COEVAL HOSPITALITY DESIGN D B A CO,12,54
2022,COFAN USA INC,36,42
2022,COFFEE REGIONAL MEDICAL CENTER INC,16,62
2022,COFORGE DPA NA INC F K A INCESSANT,33,54
2022,COGENT DATA SOLUTIONS LLC,20,54
2022,COGENT HEALTH OF MISSOURI INC D/B/A SOUND PHYSICIANS OF MISSOURI II,9,62
2022,COGENT HEALTHCARE OF  DECATUR  LLC,17,62
2022,COGENT HEALTHCARE OF JACKSONVILLE,24,62
2022,COGENT HEALTHCARE OF NORTH CAROLINA P C D/B/A SOUND PHYSICIANS OF NORTH CAROLINA III,32,62
2022,COGENT HEALTHCRE OF MONTANA P C DBA SOUND PHYSICIANS OF MONTANA II,5,62
2022,COGNAC SYSTEMS INC,15,54
2022,COGNEX CORPORATION,33,54
2022,COGNIAL TECHNOLOGIES INC,13,54
2022,COGNITECT INC,44,52
2022,COGNITION LLC,5,54
2022,COGNITIV CORP,4,51
2022,COGNITIVE CAPITAL LLC,29,52
2022,COGNITIVE INFO SOLUTION LLC,11,54
2022,COGNITIVE LEAP SOLUTIONS INC,6,54
2022,COGNITIVE SCALE INC,10,51
2022,COGNITUS CONSULTING LLC,20,54
2022,COGNIZANT MOBILITY INC,18,54
2022,COGNIZANT TECH SOLNS US CORP,16,54
2022,COGNIZANT TECHNOLOGY SOLUTIONS US,42,54
2022,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,6173,54
2022,COGNOMOTIV INC,2,54
2022,COHEN GRESSER LLP,6,54
2022,COHEN WILLIAMS LLP,57,54
2022,COHERE US INC,153,54
2022,COHERENT METAL INC,39,42
2022,COHNREZNICK CAPITAL MARKET SECURITIES LLC,13,52
2022,"COIM USA, INC.",5,32
2022,COINBASE CUSTODY TRUST COMPANY LLC,5,52
2022,COINBASE INC,259,52
2022,COLABERRY INC,19,54
2022,COLBY COLLEGE,18,61
2022,COLDER PRODUCTS COMPANY,14,32
2022,COLE NYC LLC,19,54
2022,COLE PARTNERS INC,29,23
2022,COLE VALLEY PARTNERS LLC,19,23
2022,"COLFAX ONCOLOGY, LLC",26,62
2022,COLHOC LIMITED PARTNERSHIP  DBA COLUMBUS BLUE JACKETS,13,71
2022,COLLABORATIVE INSIGHT COUNSELING ASSOCIATES LLC,3,62
2022,COLLABRALINK TECHNOLOGIES INC,7,54
2022,COLLABRATECH SOLUTIONS LLC,11,33
2022,COLLASYS LLC,15,54
2022,COLLE MCVOY LLC,15,54
2022,COLLECTIVEHEALTH ADMINISTRATORS LL,9,52
2022,COLLECTIVITY,38,54
2022,COLLEGE BOARD,30,61
2022,COLLEGE OF WOOSTER,19,61
2022,COLLEGIUM PHARMACEUTICAL INC,51,32
2022,COLLETON COUNTY SCHOOL DISTRICT,19,61
2022,COLLIBRA INC,28,51
2022,COLMAN KNIGHT ADVISORY GR LLC,12,52
2022,COLOMBINA CANDY COMPANY INC,10,42
2022,COLONIAL KIDNEYCARE SPECIALISTS PC,9,62
2022,COLONIAL WILLIAMSBURG FOUNDATION,7,71
2022,COLONY GROUP LLC,2,52
2022,COLOR HEALTH INC,7,54
2022,COLORADO CHRISTIAN UNIVERSITY,13,61
2022,COLORADO COLLEGE,11,61
2022,COLORADO STATE UNIVERSITY,90,61
2022,COLORADO STONE QUARRIES INC,5,21
2022,COLORADO WEST HEALTHCARE SYSTEM DB,43,62
2022,COLORCON INC,7,32
2022,COLORLAB CORPORATION,10,51
2022,COLORTOKENS INC,9,54
2022,COLOSSAL BIOSCIENCES INC,10,54
2022,COLOSSAL CONSULTING LLC,7,33
2022,COLOSSEUM ATHLETICS CORPORATION,10,42
2022,COLUMBIA BASIN HOSP,85,62
2022,COLUMBIA DENTAL PC,9,62
2022,COLUMBIA INDEPENDENT SCH,11,61
2022,COLUMBIA IS CONSULTING GROUP INC,24,54
2022,COLUMBIA MANAGEMENT INVESTMENT ADVISERS LLC DBA COLUMBIA THREADNEEDLE INVESTMENTS,26,52
2022,COLUMBIA PARTNERS NEW YORK LLC,31,53
2022,COLUMBIA SPORTSWEAR COMPANY,18,31
2022,COLUMBUS AMBULATORY HEALTHCARE SERVICES INC,14,62
2022,COLUMBUS COLLEGE OF ART & DESIGN,4,61
